Date,Source Currency,Target Currency,Exchange Rate
2024-02-19,JPY,USD,0.7422
2024-02-19,AUD,USD,1.2111
2024-02-19,CAD,USD,0.8541
2024-02-19,CHF,USD,1.2328
2024-02-19,CNY,USD,1.4842
2024-02-19,SEK,USD,0.973
2024-02-19,NZD,USD,0.5639
2024-02-19,SGD,USD,1.0248
2024-02-19,HKD,USD,1.2218
2024-02-19,KRW,USD,1.4156
2024-02-19,BRL,USD,0.9306
2024-02-19,ZAR,USD,1.3221
2024-02-20,EUR,USD,0.9672
2024-02-20,GBP,USD,0.8151
2024-02-20,INR,USD,1.2176
2024-02-20,JPY,USD,0.5744
2024-02-20,AUD,USD,1.1836
2024-02-20,CAD,USD,0.6377
2024-02-20,CHF,USD,0.5068
2024-02-20,CNY,USD,0.5571
2024-02-20,SEK,USD,1.0566
2024-02-20,NZD,USD,0.7901
2024-02-20,SGD,USD,1.4058
2024-02-20,HKD,USD,0.6891
2024-02-20,KRW,USD,1.0062
2024-02-20,BRL,USD,0.8507
2024-02-20,ZAR,USD,0.9402
2024-02-21,EUR,USD,1.1674
2024-02-21,GBP,USD,1.1747
2024-02-21,INR,USD,0.6118
2024-02-21,JPY,USD,0.7481
2024-02-21,AUD,USD,1.2389
2024-02-21,CAD,USD,0.9046
2024-02-21,CHF,USD,1.2806
2024-02-21,CNY,USD,0.899
2024-02-21,SEK,USD,0.7058
2024-02-21,NZD,USD,1.4294
2024-02-21,SGD,USD,1.4425
2024-02-21,HKD,USD,0.7867
2024-02-21,KRW,USD,1.1047
2024-02-21,BRL,USD,1.1975
2024-02-21,ZAR,USD,1.2871
2024-02-22,EUR,USD,0.7311
2024-02-22,GBP,USD,0.9913
2024-02-22,INR,USD,1.1593
2024-02-22,JPY,USD,1.4729
2024-02-22,AUD,USD,0.9546
2024-02-22,CAD,USD,1.0125
2024-02-22,CHF,USD,0.9525
2024-02-22,CNY,USD,1.0542
2024-02-22,SEK,USD,0.6806
2024-02-22,NZD,USD,0.9615
2024-02-22,SGD,USD,1.4714
2024-02-22,HKD,USD,1.4968
2024-02-22,KRW,USD,1.4683
2024-02-22,BRL,USD,0.5156
2024-02-22,ZAR,USD,0.9638
2024-02-23,EUR,USD,1.4324
2024-02-23,GBP,USD,0.8137
2024-02-23,INR,USD,1.1799
2024-02-23,JPY,USD,0.6104
2024-02-23,AUD,USD,0.958
2024-02-23,CAD,USD,0.9572
2024-02-23,CHF,USD,0.5011
2024-02-23,CNY,USD,1.4983
2024-02-23,SEK,USD,0.7437
2024-02-23,NZD,USD,0.7994
2024-02-23,SGD,USD,0.8071
2024-02-23,HKD,USD,1.3846
2024-02-23,KRW,USD,1.4386
2024-02-23,BRL,USD,0.5458
2024-02-23,ZAR,USD,1.3974
2024-02-24,EUR,USD,1.2171
2024-02-24,GBP,USD,1.0159
2024-02-24,INR,USD,1.3979
2024-02-24,JPY,USD,0.6429
2024-02-24,AUD,USD,0.7882
2024-02-24,CAD,USD,0.7974
2024-02-24,CHF,USD,1.4702
2024-02-24,CNY,USD,0.925
2024-02-24,SEK,USD,1.0754
2024-02-24,NZD,USD,1.3597
2024-02-24,SGD,USD,0.849
2024-02-24,HKD,USD,1.2048
2024-02-24,KRW,USD,1.1688
2024-02-24,BRL,USD,1.0094
2024-02-24,ZAR,USD,1.2688
2024-02-25,EUR,USD,0.7108
2024-02-25,GBP,USD,1.3335
2024-02-25,INR,USD,0.9467
2024-02-25,JPY,USD,0.8476
2024-02-25,AUD,USD,0.6563
2024-02-25,CAD,USD,1.4807
2024-02-25,CHF,USD,0.6866
2024-02-25,CNY,USD,1.0252
2024-02-25,SEK,USD,1.2295
2024-02-25,NZD,USD,1.0601
2024-02-25,SGD,USD,0.7969
2024-02-25,HKD,USD,0.7073
2024-02-25,KRW,USD,0.818
2024-02-25,BRL,USD,0.7796
2024-02-25,ZAR,USD,0.8291
2024-02-26,EUR,USD,1.0383
2024-02-26,GBP,USD,1.2794
2024-02-26,INR,USD,0.5101
2024-02-26,JPY,USD,1.2507
2024-02-26,AUD,USD,1.1029
2024-02-26,CAD,USD,1.1842
2024-02-26,CHF,USD,1.0822
2024-02-26,CNY,USD,0.843
2024-02-26,SEK,USD,0.6205
2024-02-26,NZD,USD,1.0895
2024-02-26,SGD,USD,0.833
2024-02-26,HKD,USD,1.4924
2024-02-26,KRW,USD,0.851
2024-02-26,BRL,USD,0.9447
2024-02-26,ZAR,USD,1.1588
2024-02-27,EUR,USD,1.2524
2024-02-27,GBP,USD,1.0657
2024-02-27,INR,USD,1.1742
2024-02-27,JPY,USD,0.9175
2024-02-27,AUD,USD,1.1041
2024-02-27,CAD,USD,1.3137
2024-02-27,CHF,USD,0.5757
2024-02-27,CNY,USD,1.2267
2024-02-27,SEK,USD,0.5207
2024-02-27,NZD,USD,1.1638
2024-02-27,SGD,USD,0.7052
2024-02-27,HKD,USD,1.2416
2024-02-27,KRW,USD,0.9244
2024-02-27,BRL,USD,1.4179
2024-02-27,ZAR,USD,0.9388
2024-02-28,EUR,USD,0.8722
2024-02-28,GBP,USD,1.2934
2024-02-28,INR,USD,0.677
2024-02-28,JPY,USD,1.4954
2024-02-28,AUD,USD,1.1423
2024-02-28,CAD,USD,0.5422
2024-02-28,CHF,USD,1.0598
2024-02-28,CNY,USD,0.9602
2024-02-28,SEK,USD,0.823
2024-02-28,NZD,USD,1.1762
2024-02-28,SGD,USD,0.816
2024-02-28,HKD,USD,1.2061
2024-02-28,KRW,USD,0.8727
2024-02-28,BRL,USD,0.7989
2024-02-28,ZAR,USD,1.0406
2024-02-29,EUR,USD,1.4774
2024-02-29,GBP,USD,0.5265
2024-02-29,INR,USD,1.3062
2024-02-29,JPY,USD,0.9151
2024-02-29,AUD,USD,1.0557
2024-02-29,CAD,USD,0.6655
2024-02-29,CHF,USD,1.4728
2024-02-29,CNY,USD,0.7457
2024-02-29,SEK,USD,0.7728
2024-02-29,NZD,USD,0.5915
2024-02-29,SGD,USD,1.1742
2024-02-29,HKD,USD,0.9303
2024-02-29,KRW,USD,1.1379
2024-02-29,BRL,USD,0.5021
2024-02-29,ZAR,USD,0.5243
2024-03-01,EUR,USD,0.7428
2024-03-01,GBP,USD,1.2515
2024-03-01,INR,USD,1.1499
2024-03-01,JPY,USD,1.1686
2024-03-01,AUD,USD,0.9829
2024-03-01,CAD,USD,1.1943
2024-03-01,CHF,USD,1.4857
2024-03-01,CNY,USD,1.3181
2024-03-01,SEK,USD,1.4133
2024-03-01,NZD,USD,0.9254
2024-03-01,SGD,USD,1.4253
2024-03-01,HKD,USD,1.2953
2024-03-01,KRW,USD,0.9554
2024-03-01,BRL,USD,1.4987
2024-03-01,ZAR,USD,1.1831
2024-03-02,EUR,USD,1.4181
2024-03-02,GBP,USD,0.9409
2024-03-02,INR,USD,1.1315
2024-03-02,JPY,USD,0.8958
2024-03-02,AUD,USD,1.4014
2024-03-02,CAD,USD,0.7834
2024-03-02,CHF,USD,0.7424
2024-03-02,CNY,USD,0.9231
2024-03-02,SEK,USD,0.5492
2024-03-02,NZD,USD,1.14
2024-03-02,SGD,USD,0.9884
2024-03-02,HKD,USD,0.5845
2024-03-02,KRW,USD,1.0288
2024-03-02,BRL,USD,0.7671
2024-03-02,ZAR,USD,1.3272
2024-03-03,EUR,USD,1.4577
2024-03-03,GBP,USD,0.6432
2024-03-03,INR,USD,1.2132
2024-03-03,JPY,USD,0.5177
2024-03-03,AUD,USD,1.2117
2024-03-03,CAD,USD,0.6591
2024-03-03,CHF,USD,0.9473
2024-03-03,CNY,USD,0.9461
2024-03-03,SEK,USD,1.2566
2024-03-03,NZD,USD,1.3111
2024-03-03,SGD,USD,1.314
2024-03-03,HKD,USD,0.6563
2024-03-03,KRW,USD,1.4788
2024-03-03,BRL,USD,0.5277
2024-03-03,ZAR,USD,1.0226
2024-03-04,EUR,USD,0.935
2024-03-04,GBP,USD,0.9185
2024-03-04,INR,USD,0.5365
2024-03-04,JPY,USD,1.1665
2024-03-04,AUD,USD,0.5711
2024-03-04,CAD,USD,0.8869
2024-03-04,CHF,USD,0.9129
2024-03-04,CNY,USD,1.3528
2024-03-04,SEK,USD,0.6071
2024-03-04,NZD,USD,1.3941
2024-03-04,SGD,USD,1.4042
2024-03-04,HKD,USD,1.4759
2024-03-04,KRW,USD,1.1613
2024-03-04,BRL,USD,0.5833
2024-03-04,ZAR,USD,1.4086
2024-03-05,EUR,USD,0.5188
2024-03-05,GBP,USD,0.9164
2024-03-05,INR,USD,0.8773
2024-03-05,JPY,USD,1.3956
2024-03-05,AUD,USD,0.8018
2024-03-05,CAD,USD,1.3936
2024-03-05,CHF,USD,1.2707
2024-03-05,CNY,USD,1.0046
2024-03-05,SEK,USD,0.7572
2024-03-05,NZD,USD,1.2826
2024-03-05,SGD,USD,0.66
2024-03-05,HKD,USD,1.3977
2024-03-05,KRW,USD,1.0728
2024-03-05,BRL,USD,0.9179
2024-03-05,ZAR,USD,0.9307
2024-03-06,EUR,USD,0.747
2024-03-06,GBP,USD,0.8129
2024-03-06,INR,USD,1.3665
2024-03-06,JPY,USD,1.3183
2024-03-06,AUD,USD,0.6497
2024-03-06,CAD,USD,1.2985
2024-03-06,CHF,USD,0.78
2024-03-06,CNY,USD,1.1775
2024-03-06,SEK,USD,0.5655
2024-03-06,NZD,USD,1.3705
2024-03-06,SGD,USD,0.5004
2024-03-06,HKD,USD,1.1123
2024-03-06,KRW,USD,1.4173
2024-03-06,BRL,USD,1.2874
2024-03-06,ZAR,USD,1.4303
2024-03-07,EUR,USD,0.6418
2024-03-07,GBP,USD,0.7993
2024-03-07,INR,USD,0.5205
2024-03-07,JPY,USD,0.5645
2024-03-07,AUD,USD,0.854
2024-03-07,CAD,USD,0.5535
2024-03-07,CHF,USD,1.2867
2024-03-07,CNY,USD,0.8818
2024-03-07,SEK,USD,1.374
2024-03-07,NZD,USD,0.5951
2024-03-07,SGD,USD,0.9879
2024-03-07,HKD,USD,1.3211
2024-03-07,KRW,USD,0.6352
2024-03-07,BRL,USD,0.6712
2024-03-07,ZAR,USD,0.9762
2024-03-08,EUR,USD,1.4731
2024-03-08,GBP,USD,0.9356
2024-03-08,INR,USD,1.289
2024-03-08,JPY,USD,1.0302
2024-03-08,AUD,USD,1.2571
2024-03-08,CAD,USD,0.966
2024-03-08,CHF,USD,1.2083
2024-03-08,CNY,USD,0.9734
2024-03-08,SEK,USD,1.0649
2024-03-08,NZD,USD,1.1326
2024-03-08,SGD,USD,1.41
2024-03-08,HKD,USD,1.4651
2024-03-08,KRW,USD,1.344
2024-03-08,BRL,USD,1.4124
2024-03-08,ZAR,USD,0.8297
2024-03-09,EUR,USD,1.3653
2024-03-09,GBP,USD,1.0198
2024-03-09,INR,USD,1.0726
2024-03-09,JPY,USD,1.1219
2024-03-09,AUD,USD,1.1875
2024-03-09,CAD,USD,0.9557
2024-03-09,CHF,USD,1.4974
2024-03-09,CNY,USD,1.0008
2024-03-09,SEK,USD,0.9456
2024-03-09,NZD,USD,1.1703
2024-03-09,SGD,USD,1.1192
2024-03-09,HKD,USD,0.5818
2024-03-09,KRW,USD,0.9177
2024-03-09,BRL,USD,1.029
2024-03-09,ZAR,USD,1.1846
2024-03-10,EUR,USD,0.8409
2024-03-10,GBP,USD,0.6234
2024-03-10,INR,USD,1.2228
2024-03-10,JPY,USD,0.8301
2024-03-10,AUD,USD,1.4561
2024-03-10,CAD,USD,0.5627
2024-03-10,CHF,USD,0.5274
2024-03-10,CNY,USD,1.2908
2024-03-10,SEK,USD,1.013
2024-03-10,NZD,USD,0.6387
2024-03-10,SGD,USD,0.6495
2024-03-10,HKD,USD,1.0665
2024-03-10,KRW,USD,1.0647
2024-03-10,BRL,USD,1.1398
2024-03-10,ZAR,USD,1.3544
2024-03-11,EUR,USD,1.1153
2024-03-11,GBP,USD,0.9117
2024-03-11,INR,USD,0.6612
2024-03-11,JPY,USD,1.2649
2024-03-11,AUD,USD,0.6356
2024-03-11,CAD,USD,1.3778
2024-03-11,CHF,USD,1.4781
2024-03-11,CNY,USD,1.3427
2024-03-11,SEK,USD,0.8695
2024-03-11,NZD,USD,1.2042
2024-03-11,SGD,USD,1.2353
2024-03-11,HKD,USD,0.5899
2024-03-11,KRW,USD,1.1979
2024-03-11,BRL,USD,0.8702
2024-03-11,ZAR,USD,0.6589
2024-03-12,EUR,USD,0.6488
2024-03-12,GBP,USD,1.1405
2024-03-12,INR,USD,0.9132
2024-03-12,JPY,USD,1.4114
2024-03-12,AUD,USD,0.5157
2024-03-12,CAD,USD,0.7445
2024-03-12,CHF,USD,1.1008
2024-03-12,CNY,USD,1.191
2024-03-12,SEK,USD,1.4364
2024-03-12,NZD,USD,0.7473
2024-03-12,SGD,USD,1.3661
2024-03-12,HKD,USD,1.0271
2024-03-12,KRW,USD,1.121
2024-03-12,BRL,USD,1.2423
2024-03-12,ZAR,USD,0.7227
2024-03-13,EUR,USD,0.8216
2024-03-13,GBP,USD,0.6676
2024-03-13,INR,USD,1.1025
2024-03-13,JPY,USD,1.3787
2024-03-13,AUD,USD,1.0916
2024-03-13,CAD,USD,1.1477
2024-03-13,CHF,USD,0.6719
2024-03-13,CNY,USD,1.33
2024-03-13,SEK,USD,1.4717
2024-03-13,NZD,USD,0.9206
2024-03-13,SGD,USD,1.1706
2024-03-13,HKD,USD,1.0934
2024-03-13,KRW,USD,0.8671
2024-03-13,BRL,USD,1.2795
2024-03-13,ZAR,USD,0.6811
2024-03-14,EUR,USD,1.403
2024-03-14,GBP,USD,1.3291
2024-03-14,INR,USD,0.7626
2024-03-14,JPY,USD,1.3358
2024-03-14,AUD,USD,0.7222
2024-03-14,CAD,USD,1.098
2024-03-14,CHF,USD,1.0894
2024-03-14,CNY,USD,1.4392
2024-03-14,SEK,USD,1.2587
2024-03-14,NZD,USD,0.714
2024-03-14,SGD,USD,1.1464
2024-03-14,HKD,USD,1.0971
2024-03-14,KRW,USD,0.6579
2024-03-14,BRL,USD,1.025
2024-03-14,ZAR,USD,0.5221
2024-03-15,EUR,USD,1.4461
2024-03-15,GBP,USD,0.6744
2024-03-15,INR,USD,1.1793
2024-03-15,JPY,USD,1.3618
2024-03-15,AUD,USD,1.1639
2024-03-15,CAD,USD,0.533
2024-03-15,CHF,USD,1.0074
2024-03-15,CNY,USD,0.7873
2024-03-15,SEK,USD,1.461
2024-03-15,NZD,USD,0.728
2024-03-15,SGD,USD,1.314
2024-03-15,HKD,USD,0.9462
2024-03-15,KRW,USD,1.4443
2024-03-15,BRL,USD,0.6958
2024-03-15,ZAR,USD,0.9297
2024-03-16,EUR,USD,1.4835
2024-03-16,GBP,USD,1.3594
2024-03-16,INR,USD,0.7955
2024-03-16,JPY,USD,0.9279
2024-03-16,AUD,USD,0.5391
2024-03-16,CAD,USD,1.0641
2024-03-16,CHF,USD,1.255
2024-03-16,CNY,USD,0.9125
2024-03-16,SEK,USD,0.7745
2024-03-16,NZD,USD,0.6313
2024-03-16,SGD,USD,0.9636
2024-03-16,HKD,USD,0.876
2024-03-16,KRW,USD,1.2178
2024-03-16,BRL,USD,0.8381
2024-03-16,ZAR,USD,1.1969
2024-03-17,EUR,USD,1.0499
2024-03-17,GBP,USD,0.7333
2024-03-17,INR,USD,0.8775
2024-03-17,JPY,USD,1.2363
2024-03-17,AUD,USD,1.3714
2024-03-17,CAD,USD,1.2013
2024-03-17,CHF,USD,0.8419
2024-03-17,CNY,USD,0.6536
2024-03-17,SEK,USD,0.6684
2024-03-17,NZD,USD,1.4684
2024-03-17,SGD,USD,1.3165
2024-03-17,HKD,USD,1.0229
2024-03-17,KRW,USD,1.1675
2024-03-17,BRL,USD,0.5469
2024-03-17,ZAR,USD,0.6672
2024-03-18,EUR,USD,1.0792
2024-03-18,GBP,USD,0.8699
2024-03-18,INR,USD,1.2495
2024-03-18,JPY,USD,0.9777
2024-03-18,AUD,USD,1.3881
2024-03-18,CAD,USD,1.0706
2024-03-18,CHF,USD,1.4
2024-03-18,CNY,USD,0.5432
2024-03-18,SEK,USD,1.4073
2024-03-18,NZD,USD,0.766
2024-03-18,SGD,USD,0.7524
2024-03-18,HKD,USD,0.9106
2024-03-18,KRW,USD,1.2801
2024-03-18,BRL,USD,1.18
2024-03-18,ZAR,USD,0.5809
2024-03-19,EUR,USD,0.508
2024-03-19,GBP,USD,0.7585
2024-03-19,INR,USD,0.8338
2024-03-19,JPY,USD,1.0789
2024-03-19,AUD,USD,1.3803
2024-03-19,CAD,USD,1.3845
2024-03-19,CHF,USD,1.1695
2024-03-19,CNY,USD,1.1353
2024-03-19,SEK,USD,0.5181
2024-03-19,NZD,USD,1.4463
2024-03-19,SGD,USD,1.1806
2024-03-19,HKD,USD,1.4054
2024-03-19,KRW,USD,0.9455
2024-03-19,BRL,USD,1.0834
2024-03-19,ZAR,USD,0.5847
2024-03-20,EUR,USD,0.5846
2024-03-20,GBP,USD,0.5305
2024-03-20,INR,USD,0.9318
2024-03-20,JPY,USD,1.3288
2024-03-20,AUD,USD,0.5246
2024-03-20,CAD,USD,1.2448
2024-03-20,CHF,USD,1.4825
2024-03-20,CNY,USD,1.227
2024-03-20,SEK,USD,1.1775
2024-03-20,NZD,USD,1.3786
2024-03-20,SGD,USD,0.6439
2024-03-20,HKD,USD,0.7969
2024-03-20,KRW,USD,1.4118
2024-03-20,BRL,USD,1.0923
2024-03-20,ZAR,USD,1.4908
2024-03-21,EUR,USD,0.6682
2024-03-21,GBP,USD,1.0076
2024-03-21,INR,USD,0.8257
2024-03-21,JPY,USD,0.7425
2024-03-21,AUD,USD,1.4357
2024-03-21,CAD,USD,1.4662
2024-03-21,CHF,USD,0.9274
2024-03-21,CNY,USD,0.7198
2024-03-21,SEK,USD,0.8231
2024-03-21,NZD,USD,0.9399
2024-03-21,SGD,USD,1.2605
2024-03-21,HKD,USD,1.0783
2024-03-21,KRW,USD,1.4601
2024-03-21,BRL,USD,0.7165
2024-03-21,ZAR,USD,0.7658
2024-03-22,EUR,USD,1.4292
2024-03-22,GBP,USD,1.312
2024-03-22,INR,USD,1.456
2024-03-22,JPY,USD,0.9253
2024-03-22,AUD,USD,1.2953
2024-03-22,CAD,USD,0.92
2024-03-22,CHF,USD,1.1083
2024-03-22,CNY,USD,1.1719
2024-03-22,SEK,USD,0.7687
2024-03-22,NZD,USD,1.093
2024-03-22,SGD,USD,0.8292
2024-03-22,HKD,USD,0.6887
2024-03-22,KRW,USD,0.9342
2024-03-22,BRL,USD,1.2893
2024-03-22,ZAR,USD,1.2298
2024-03-23,EUR,USD,1.3031
2024-03-23,GBP,USD,1.0261
2024-03-23,INR,USD,1.2263
2024-03-23,JPY,USD,1.2722
2024-03-23,AUD,USD,1.209
2024-03-23,CAD,USD,1.4274
2024-03-23,CHF,USD,0.9352
2024-03-23,CNY,USD,1.4742
2024-03-23,SEK,USD,1.1966
2024-03-23,NZD,USD,0.9761
2024-03-23,SGD,USD,1.3327
2024-03-23,HKD,USD,0.8355
2024-03-23,KRW,USD,1.3663
2024-03-23,BRL,USD,1.2
2024-03-23,ZAR,USD,1.2092
2024-03-24,EUR,USD,1.2428
2024-03-24,GBP,USD,0.7451
2024-03-24,INR,USD,1.2775
2024-03-24,JPY,USD,0.6301
2024-03-24,AUD,USD,1.0935
2024-03-24,CAD,USD,1.4316
2024-03-24,CHF,USD,1.164
2024-03-24,CNY,USD,1.2372
2024-03-24,SEK,USD,1.4208
2024-03-24,NZD,USD,0.8588
2024-03-24,SGD,USD,1.3419
2024-03-24,HKD,USD,1.4855
2024-03-24,KRW,USD,0.6927
2024-03-24,BRL,USD,0.5259
2024-03-24,ZAR,USD,1.3641
2024-03-25,EUR,USD,0.8439
2024-03-25,GBP,USD,1.4224
2024-03-25,INR,USD,0.7086
2024-03-25,JPY,USD,1.4842
2024-03-25,AUD,USD,1.2964
2024-03-25,CAD,USD,0.9424
2024-03-25,CHF,USD,1.1588
2024-03-25,CNY,USD,0.7156
2024-03-25,SEK,USD,0.7615
2024-03-25,NZD,USD,0.8938
2024-03-25,SGD,USD,0.7129
2024-03-25,HKD,USD,0.624
2024-03-25,KRW,USD,0.526
2024-03-25,BRL,USD,1.3946
2024-03-25,ZAR,USD,0.5573
2024-03-26,EUR,USD,1.2595
2024-03-26,GBP,USD,0.765
2024-03-26,INR,USD,0.7596
2024-03-26,JPY,USD,0.9828
2024-03-26,AUD,USD,1.2803
2024-03-26,CAD,USD,0.7355
2024-03-26,CHF,USD,0.9154
2024-03-26,CNY,USD,0.5351
2024-03-26,SEK,USD,0.8231
2024-03-26,NZD,USD,0.884
2024-03-26,SGD,USD,1.0674
2024-03-26,HKD,USD,1.0767
2024-03-26,KRW,USD,1.0849
2024-03-26,BRL,USD,0.7455
2024-03-26,ZAR,USD,1.0091
2024-03-27,EUR,USD,1.4813
2024-03-27,GBP,USD,0.9986
2024-03-27,INR,USD,1.0672
2024-03-27,JPY,USD,0.9599
2024-03-27,AUD,USD,0.98
2024-03-27,CAD,USD,1.4915
2024-03-27,CHF,USD,1.2313
2024-03-27,CNY,USD,1.0391
2024-03-27,SEK,USD,1.4243
2024-03-27,NZD,USD,0.9451
2024-03-27,SGD,USD,0.8404
2024-03-27,HKD,USD,0.9278
2024-03-27,KRW,USD,0.6372
2024-03-27,BRL,USD,0.8309
2024-03-27,ZAR,USD,0.9379
2024-03-28,EUR,USD,1.3166
2024-03-28,GBP,USD,1.3203
2024-03-28,INR,USD,0.7403
2024-03-28,JPY,USD,0.6275
2024-03-28,AUD,USD,0.5508
2024-03-28,CAD,USD,0.5726
2024-03-28,CHF,USD,0.7483
2024-03-28,CNY,USD,1.3149
2024-03-28,SEK,USD,1.1579
2024-03-28,NZD,USD,0.7888
2024-03-28,SGD,USD,1.2585
2024-03-28,HKD,USD,0.6757
2024-03-28,KRW,USD,1.4519
2024-03-28,BRL,USD,1.1755
2024-03-28,ZAR,USD,0.6424
2024-03-29,EUR,USD,1.2042
2024-03-29,GBP,USD,1.3798
2024-03-29,INR,USD,0.9591
2024-03-29,JPY,USD,1.1625
2024-03-29,AUD,USD,0.5073
2024-03-29,CAD,USD,1.4445
2024-03-29,CHF,USD,0.5189
2024-03-29,CNY,USD,1.4961
2024-03-29,SEK,USD,1.1311
2024-03-29,NZD,USD,1.1233
2024-03-29,SGD,USD,1.0945
2024-03-29,HKD,USD,1.1145
2024-03-29,KRW,USD,0.771
2024-03-29,BRL,USD,1.4296
2024-03-29,ZAR,USD,1.4156
2024-03-30,EUR,USD,0.599
2024-03-30,GBP,USD,1.0733
2024-03-30,INR,USD,1.1129
2024-03-30,JPY,USD,0.6822
2024-03-30,AUD,USD,1.258
2024-03-30,CAD,USD,0.7525
2024-03-30,CHF,USD,1.2452
2024-03-30,CNY,USD,1.3957
2024-03-30,SEK,USD,1.1026
2024-03-30,NZD,USD,0.5748
2024-03-30,SGD,USD,1.3831
2024-03-30,HKD,USD,1.4077
2024-03-30,KRW,USD,0.8861
2024-03-30,BRL,USD,0.9764
2024-03-30,ZAR,USD,0.9949
2024-03-31,EUR,USD,1.3245
2024-03-31,GBP,USD,1.1261
2024-03-31,INR,USD,0.7372
2024-03-31,JPY,USD,1.1466
2024-03-31,AUD,USD,1.2302
2024-03-31,CAD,USD,1.3148
2024-03-31,CHF,USD,0.7802
2024-03-31,CNY,USD,0.5234
2024-03-31,SEK,USD,1.1427
2024-03-31,NZD,USD,0.6131
2024-03-31,SGD,USD,0.5191
2024-03-31,HKD,USD,1.3657
2024-03-31,KRW,USD,1.2665
2024-03-31,BRL,USD,1.2637
2024-03-31,ZAR,USD,0.9856
2024-04-01,EUR,USD,1.2528
2024-04-01,GBP,USD,1.3193
2024-04-01,INR,USD,1.4294
2024-04-01,JPY,USD,1.306
2024-04-01,AUD,USD,0.8648
2024-04-01,CAD,USD,1.4657
2024-04-01,CHF,USD,1.3538
2024-04-01,CNY,USD,1.4785
2024-04-01,SEK,USD,1.4438
2024-04-01,NZD,USD,1.4801
2024-04-01,SGD,USD,1.14
2024-04-01,HKD,USD,1.0167
2024-04-01,KRW,USD,0.9117
2024-04-01,BRL,USD,0.5177
2024-04-01,ZAR,USD,1.0395
2024-04-02,EUR,USD,0.813
2024-04-02,GBP,USD,0.9131
2024-04-02,INR,USD,0.7131
2024-04-02,JPY,USD,0.6024
2024-04-02,AUD,USD,1.1667
2024-04-02,CAD,USD,1.0996
2024-04-02,CHF,USD,0.9515
2024-04-02,CNY,USD,0.7919
2024-04-02,SEK,USD,1.4712
2024-04-02,NZD,USD,0.9425
2024-04-02,SGD,USD,0.7004
2024-04-02,HKD,USD,1.2745
2024-04-02,KRW,USD,1.4272
2024-04-02,BRL,USD,0.7429
2024-04-02,ZAR,USD,1.4909
2024-04-03,EUR,USD,0.6574
2024-04-03,GBP,USD,0.9439
2024-04-03,INR,USD,1.3478
2024-04-03,JPY,USD,0.9656
2024-04-03,AUD,USD,1.1021
2024-04-03,CAD,USD,0.7491
2024-04-03,CHF,USD,0.9419
2024-04-03,CNY,USD,1.0556
2024-04-03,SEK,USD,0.7613
2024-04-03,NZD,USD,0.5937
2024-04-03,SGD,USD,0.6523
2024-04-03,HKD,USD,0.9023
2024-04-03,KRW,USD,0.6036
2024-04-03,BRL,USD,0.6099
2024-04-03,ZAR,USD,1.3557
2024-04-04,EUR,USD,1.3964
2024-04-04,GBP,USD,1.3995
2024-04-04,INR,USD,1.4841
2024-04-04,JPY,USD,0.5964
2024-04-04,AUD,USD,0.8791
2024-04-04,CAD,USD,0.6119
2024-04-04,CHF,USD,0.8505
2024-04-04,CNY,USD,1.2531
2024-04-04,SEK,USD,0.5283
2024-04-04,NZD,USD,0.6596
2024-04-04,SGD,USD,0.9513
2024-04-04,HKD,USD,0.6526
2024-04-04,KRW,USD,1.4256
2024-04-04,BRL,USD,0.7527
2024-04-04,ZAR,USD,1.0232
2024-04-05,EUR,USD,0.7182
2024-04-05,GBP,USD,1.3035
2024-04-05,INR,USD,0.9753
2024-04-05,JPY,USD,1.3576
2024-04-05,AUD,USD,0.7869
2024-04-05,CAD,USD,0.8191
2024-04-05,CHF,USD,1.3789
2024-04-05,CNY,USD,1.3869
2024-04-05,SEK,USD,1.3511
2024-04-05,NZD,USD,0.8421
2024-04-05,SGD,USD,1.3525
2024-04-05,HKD,USD,1.3272
2024-04-05,KRW,USD,1.1501
2024-04-05,BRL,USD,0.6093
2024-04-05,ZAR,USD,1.203
2024-04-06,EUR,USD,1.2118
2024-04-06,GBP,USD,0.9396
2024-04-06,INR,USD,1.4212
2024-04-06,JPY,USD,0.7662
2024-04-06,AUD,USD,1.0327
2024-04-06,CAD,USD,1.2048
2024-04-06,CHF,USD,0.5647
2024-04-06,CNY,USD,1.23
2024-04-06,SEK,USD,1.4151
2024-04-06,NZD,USD,1.3722
2024-04-06,SGD,USD,1.0263
2024-04-06,HKD,USD,1.3146
2024-04-06,KRW,USD,1.0441
2024-04-06,BRL,USD,0.8214
2024-04-06,ZAR,USD,1.37
2024-04-07,EUR,USD,0.8304
2024-04-07,GBP,USD,0.8315
2024-04-07,INR,USD,1.4906
2024-04-07,JPY,USD,1.3174
2024-04-07,AUD,USD,0.9847
2024-04-07,CAD,USD,0.9385
2024-04-07,CHF,USD,1.3788
2024-04-07,CNY,USD,0.6952
2024-04-07,SEK,USD,1.1328
2024-04-07,NZD,USD,1.4908
2024-04-07,SGD,USD,1.0701
2024-04-07,HKD,USD,1.249
2024-04-07,KRW,USD,0.5837
2024-04-07,BRL,USD,1.0273
2024-04-07,ZAR,USD,0.7305
2024-04-08,EUR,USD,1.4491
2024-04-08,GBP,USD,1.2319
2024-04-08,INR,USD,1.1739
2024-04-08,JPY,USD,0.5632
2024-04-08,AUD,USD,1.3296
2024-04-08,CAD,USD,1.2495
2024-04-08,CHF,USD,0.916
